894,Fliptune,2002,9772.08
895,Voonix,2008,29.28
896,Mymm,1993,1546.68
897,Quamba,1985,8741.41
898,Devshare,2012,2211.94
899,Dablist,1992,6682.37
900,Topicblab,2006,3664.86
901,Devify,2000,3280.99
902,Jetpulse,1997,3737.45
903,Demimbu,2004,1445.18
904,Kanoodle,2002,2734.66
905,Feedfire,2013,7676.2
906,Tagpad,2000,2365.81
907,Brightdog,2001,1644.5
908,Layo,1983,985.83
909,Voomm,1998,3365.12
910,Latz,2005,937.11
911,Yakijo,1994,3425.97
912,Zoonder,2009,1353.75
913,Linklinks,2010,6644.2
914,Gigazoom,1991,8501.68
915,Skyba,2002,7036.89
916,Livepath,1993,6307.43
917,Riffwire,2000,5414.27
918,Eazzy,2000,2570.67
919,Thoughtstorm,1996,4254.66
920,Katz,1995,8.98
921,Abatz,2002,4514.39
922,Skiptube,2000,696.16
923,Livetube,2006,4522.49
924,Flipstorm,2011,6395.75
925,Camimbo,1995,1137.96
926,Thoughtsphere,1997,3003.06
927,Trudoo,2004,4424.09
928,LiveZ,1993,6529.1
929,Yakijo,2010,4237.46
930,Rhyzio,2011,4413.85
931,Quaxo,1992,597.52
932,Eabox,2004,652.17
933,Topicshots,2002,1275.22
934,Eidel,2007,8296.4
935,Tagcat,2011,3278.5
936,Yabox,2010,8119.48
937,Meezzy,1999,3833.33
938,Mudo,1992,9816.67
939,Izio,1994,4577.33
940,Centizu,2011,2847.01
941,Babbleopia,1992,3469.24
942,Voonte,2007,114.77
943,Blogspan,1994,7290.16
944,Topiczoom,2002,7785.4
945,Dabvine,1996,3227.61
946,Abatz,2004,1314.31
947,Roombo,2011,2574.19
948,Feedmix,2000,953.88
949,Zooxo,2011,7424.65
950,Youbridge,1995,9678.06
951,Voomm,2003,2767.33
952,Skidoo,2012,8969.88
953,Riffpath,1992,3136.04
954,Gabspot,1990,8752.24
955,Agimba,1985,3565.47
956,Babbleblab,1996,1755.13
957,Oodoo,2004,2624.85
958,Divavu,1992,4942.43
959,Tagfeed,1998,2660.65
960,Katz,2010,9231.98
961,Shufflester,2011,4071.94
962,Photobug,2008,5927.56
963,Brightdog,1997,7599.08
964,Quire,2008,7189.5
965,Kwimbee,2002,5499.97
966,Devcast,1999,8303.05
967,Feedmix,2011,6437.6
968,Skinix,1979,6630.87
969,Voolia,2010,9665.4
970,Divanoodle,2001,473.4
971,Jaxworks,2009,6946.57
972,Trudeo,2009,9100.24
973,Flashpoint,1995,8041.27
974,Wordware,2003,8782.39
975,Voomm,1997,3807.73
976,Fatz,1999,7829.7
977,Twinte,2006,6094.68
978,Shufflester,2005,8121.23
979,Buzzdog,1999,3900.06
980,Gabtune,1997,9129.59
981,Talane,1972,5680.84
982,Pixope,1986,2278.17
983,Realfire,1999,7069.98
984,Topicblab,2008,6388.58
985,Feedmix,1997,2504.19
986,Livepath,2001,6971.63
987,Dynava,2011,7909.03
988,Tavu,1986,1783.85
989,Yodoo,2006,9491.49
990,Babblestorm,2007,2350.14
991,Browsecat,1995,3595.24
992,Trupe,2007,5758.93
993,Chatterpoint,1996,5875.09
994,Yombu,2011,5388.68
995,Dabjam,1997,935.09
996,Oloo,2005,9237.93
997,Browsecat,1989,5256.82
998,Yabox,2006,809.77
999,Buzzbean,2006,9026.67
1000,Dabjam,1997,8792.7
